ts,time,pkg,core16,core20,nvme,pl1,gpu_temp,gpu_power,gpu_util,train_tag
1788458650,02:04:10,65.0,55.0,59.0,74,4095,59,91.31,32,ep15
1788458655,02:04:15,64.0,56.0,58.0,74,4095,58,91.37,31,ep15
1788458660,02:04:20,65.0,55.0,57.0,74,4095,59,92.39,32,ep15
1788458665,02:04:25,63.0,56.0,58.0,74,4095,58,91.69,30,ep15
1788458670,02:04:30,66.0,55.0,57.0,74,4095,58,91.49,30,ep15
1788458675,02:04:35,64.0,55.0,58.0,74,4095,58,84.72,27,ep15
1788458680,02:04:40,66.0,56.0,58.0,74,4095,58,91.41,30,ep15
1788458686,02:04:46,64.0,60.0,59.0,74,4095,58,90.70,30,ep15
1788458691,02:04:51,75.0,58.0,57.0,74,4095,58,91.28,30,ep15
1788458696,02:04:56,63.0,63.0,57.0,74,4095,58,90.47,30,ep15
1788458701,02:05:01,69.0,56.0,58.0,74,4095,58,91.51,30,ep15
1788458706,02:05:06,64.0,62.0,59.0,74,4095,58,91.44,30,ep15
1788458711,02:05:11,69.0,58.0,58.0,74,4095,58,91.94,30,ep15
1788458716,02:05:16,63.0,56.0,57.0,74,4095,58,91.49,30,ep15
1788458721,02:05:21,64.0,58.0,57.0,74,4095,58,91.64,30,ep15
1788458726,02:05:26,63.0,56.0,57.0,74,4095,58,91.58,31,ep15
1788458731,02:05:31,63.0,57.0,58.0,74,4095,58,91.65,31,ep15
1788458736,02:05:36,64.0,58.0,58.0,74,4095,58,91.45,30,ep15
1788458741,02:05:41,63.0,55.0,57.0,74,4095,58,91.13,30,ep15
1788458746,02:05:46,64.0,56.0,57.0,74,4095,58,90.78,33,ep15
1788458751,02:05:51,63.0,55.0,57.0,74,4095,58,91.22,30,ep15
1788458756,02:05:56,63.0,55.0,56.0,74,4095,58,91.33,33,ep15
1788458761,02:06:01,74.0,74.0,62.0,74,4095,58,91.57,30,ep15
1788458766,02:06:06,62.0,54.0,54.0,74,4095,58,91.84,30,ep15
1788458772,02:06:12,67.0,55.0,58.0,74,4095,58,92.01,30,ep15
